4,1,25
4,2,10
4,8,10
4,9,10
4,15,10
4,16,10
4,19,10
4,22,25
4,23,10
4,29,25
4,30,10
5,2,10
5,6,10
5,10,11
5,11,61
5,14,9
5,15,9
5,16,9
8,6,11
8,7,11
8,16,6
8,17,7
9,2,10
9,8,10
9,9,10
9,11,8
9,16,10
9,17,11
9,18,61
9,19,10
9,22,10
9,23,10
10,24,10
11,1,11
11,2,10
11,4,6
11,5,7
11,7,8
11,11,8
11,12,11
11,13,11
11,14,8
11,15,8
11,20,11
11,21,61
11,22,10
11,23,10
11,24,6
11,25,7
12,0,10
12,22,10
12,23,10
12,24,11
12,25,11
12,26,11
12,27,61
15,2,10
15,7,10
15,8,6
15,9,7
15,14,11
15,15,61
15,16,2
15,27,10
16,2,10
16,8,10
16,9,10
16,11,8
16,16,10
16,19,10
16,22,10
16,23,10
17,16,10
17,17,11
17,18,11
17,19,10
17,20,11
17,21,61
18,2,10
18,8,3
18,9,10
18,21,11
18,22,10
18,23,10
18,24,11
18,25,11
18,26,11
18,27,61
19,1,60
19,15,60
19,16,10
19,19,10
19,29,60
19,30,10
20,1,25
20,2,10
20,3,11
20,8,25
20,9,10
20,11,61
20,15,25
20,16,10
20,19,10
20,22,10
20,23,10
20,24,11
20,25,11
20,26,11
20,27,11
20,28,61
20,29,10
20,30,10
22,1,8
22,2,10
22,5,10
22,6,10
22,15,6
22,16,7
22,22,10
22,23,3
22,28,11
22,29,61
22,30,10
23,1,34
23,2,10
23,8,10
23,9,10
23,11,8
23,15,10
23,16,10
23,19,10
23,22,10
23,23,10
23,29,34
24,1,60
24,2,10
24,15,60
24,22,10
24,23,10
24,24,11
24,25,11
24,26,11
24,27,11
24,28,61
24,29,60
24,30,10
26,7,8
26,11,8
26,12,8
26,15,8
26,19,10
26,20,4
26,21,7
26,22,10
26,23,10
26,24,11
26,25,11
26,26,11
26,27,11
26,28,11
26,29,11
27,3,61
28,1,28
28,15,8
28,16,10
28,17,5
28,18,7
28,19,10
28,20,11
28,21,61
28,26,6
28,27,7
29,2,2
29,11,10
29,12,10
30,14,11
30,15,11
30,16,10
30,17,11
30,18,11
30,19,10
30,20,11
30,21,61
30,24,5
30,25,7
32,1,25
32,2,10
32,4,10
32,8,25
32,9,10
32,11,8
32,15,10
32,16,10
32,17,11
32,18,11
32,19,10
32,20,61
32,22,10
32,23,25
32,29,25
32,30,10
33,2,10
33,15,28
33,21,5
33,22,7
33,23,10
33,26,4
33,27,7
34,0,9
34,18,4
34,19,7
34,30,10
35,0,4
35,1,7
35,6,8
35,7,8
35,8,10
35,9,10
35,10,8
35,11,8
35,12,11
35,13,11
35,14,61
35,15,8
35,17,8
35,18,8
36,1,61
36,2,10
36,4,10
36,8,25
36,9,10
36,15,25
36,16,10
36,19,10
36,22,10
36,23,25
36,29,10
36,30,10
37,2,4
37,3,7
37,9,4
37,10,7
37,11,8
37,29,28
38,9,10
38,10,61
38,11,8
38,12,5
38,13,7
38,18,10
39,3,5
39,4,7
39,29,61
39,30,10
40,1,60
40,7,61
40,8,10
40,9,10
40,15,60
40,16,10
40,19,10
40,29,60
41,1,25
41,2,10
41,8,10
41,9,10
41,15,25
41,16,10
41,19,10
41,22,25
41,23,10
41,29,10
41,30,10
42,0,7
42,22,10
42,23,10
42,24,11
42,25,11
42,26,61
43,1,10
43,2,10
43,8,10
43,9,10
43,10,11
43,11,11
43,15,25
43,16,10
43,19,10
43,22,25
43,23,10
43,29,25
43,30,10
44,1,8
44,2,10
44,6,4
44,7,7
44,8,10
44,9,10
44,26,10
44,27,10
45,16,4
45,17,7
46,9,10
49,1,28
49,13,10
49,14,4
49,15,7
49,24,4
49,25,7
50,29,5
50,30,7
53,0,10
53,19,6
53,20,7
54,1,10
54,2,10
54,3,11
54,4,11
54,5,11
54,6,11
54,7,61
54,8,10
54,9,10
54,15,25
54,16,10
54,19,10
54,22,25
54,23,10
54,29,25
54,30,10
56,1,25
56,2,10
56,3,8
56,8,10
56,9,10
56,10,11
56,13,10
56,15,25
56,16,3
56,19,10
56,22,10
56,23,10
56,24,61
56,29,25
56,30,10
58,0,10
58,2,10
58,5,10
58,6,10
58,14,8
58,15,8
58,20,8
58,21,8
58,22,6
58,23,7
58,26,11
58,27,11
58,28,61
58,29,8
60,5,11
60,6,61
60,7,8
62,1,10
62,2,10
62,3,11
62,4,61
62,5,6
62,6,7
62,8,25
62,9,10
62,14,10
62,15,10
62,16,3
62,19,10
62,22,25
62,23,10
62,24,8
62,29,25
62,30,10
64,2,1
65,22,4
65,23,7
66,0,10
66,3,8
66,8,10
66,9,10
66,10,8
66,15,25
66,16,10
66,19,3
66,22,25
66,23,10
66,25,62
66,26,10
66,29,25
66,30,10
68,0,60
68,1,60
68,2,10
68,3,60
68,4,60
68,5,5
68,6,7
68,8,10
68,9,10
68,29,28
72,1,8
72,7,8
72,11,8
72,12,10
72,13,8
72,14,8
72,15,8
72,17,8
72,18,8
72,20,8
72,25,6
72,26,7
73,4,5
73,5,7
73,26,5
73,27,7
75,7,8
76,0,7
76,5,10
76,6,10
76,16,10
76,17,11
76,18,11
76,19,10
76,20,11
76,21,61
77,2,10
77,3,11
77,4,11
77,5,11
77,6,11
77,7,11
77,8,10
77,9,10
77,27,4
77,28,7
79,2,3
79,3,61
79,8,10
79,9,3
81,25,4
81,26,7
82,14,5
82,15,7
82,16,10
82,17,11
82,18,11
82,19,10
82,20,11
82,21,61
82,22,10
82,23,10
84,0,10
84,1,4
84,2,7
84,24,8
84,25,8
84,26,8
84,27,8
84,28,8
84,29,8
86,2,10
86,8,10
86,9,10
86,16,10
86,19,10
86,22,10
86,23,10
87,2,10
87,3,11
87,4,11
87,5,11
87,6,11
87,7,61
87,8,10
87,9,10
87,13,10
87,20,6
87,21,7
89,7,11
89,10,61
89,15,8
89,20,8
90,0,7
90,1,10
90,2,10
90,3,8
90,8,25
90,9,10
90,10,8
90,14,10
90,15,25
90,16,10
90,18,5
90,19,7
90,22,25
90,23,10
90,27,5
90,28,7
90,29,10
90,30,10
91,2,10
91,8,10
91,9,10
91,15,28
91,16,10
91,17,11
91,18,11
91,19,10
91,20,11
91,21,11
91,22,10
91,23,10
92,28,6
92,29,7
93,0,10
94,7,5
94,8,7
94,9,10
94,15,28
94,22,3
94,23,10
95,14,6
95,15,7
95,16,10
95,17,11
95,19,10
95,27,11
95,28,11
95,29,11
95,30,10
96,0,8
96,4,10
97,16,10
97,17,11
97,18,11
97,19,10
97,20,11
97,21,61
97,24,61
98,0,10
98,7,6
98,8,7
98,9,10
98,11,10
98,12,10
98,16,10
98,18,6
98,19,7
98,29,8
