2,0,0
2,0,1
2,0,2
2,0,3
2,0,4
2,0,5
2,0,6
2,0,7
2,0,8
2,0,41
2,0,10
2,0,60
2,0,12
2,1,0
2,1,1
2,1,2
2,1,3
2,1,4
2,1,5
2,1,6
2,1,7
2,1,8
2,1,41
2,1,10
2,1,60
2,1,12
2,2,0
2,2,1
2,2,2
2,2,3
2,2,4
2,2,5
2,2,6
2,2,7
2,2,8
2,2,41
2,2,10
2,2,60
2,2,12
2,3,0
2,3,1
2,3,2
2,3,3
2,3,4
2,3,5
2,3,6
2,3,7
2,3,8
2,3,41
2,3,10
2,3,60
2,3,12
2,4,0
2,4,1
2,4,2
2,4,3
2,4,4
2,4,5
2,4,6
2,4,7
2,4,8
2,4,41
2,4,10
2,4,60
2,4,12
2,5,0
2,5,1
2,5,2
2,5,3
2,5,4
2,5,5
2,5,6
2,5,7
2,5,8
2,5,41
2,5,10
2,5,60
2,5,12
2,6,0
2,6,1
2,6,2
2,6,3
2,6,4
2,6,5
2,6,6
2,6,7
2,6,8
2,6,41
2,6,10
2,6,60
2,6,12
2,7,0
2,7,1
2,7,2
2,7,3
2,7,4
2,7,5
2,7,6
2,7,7
2,7,8
2,7,41
2,7,10
2,7,60
2,7,12
2,8,0
2,8,1
2,8,2
2,8,3
2,8,4
2,8,5
2,8,6
2,8,7
2,8,8
2,8,41
2,8,10
2,8,60
2,8,12
2,9,0
2,9,1
2,9,2
2,9,3
2,9,4
2,9,5
2,9,6
2,9,7
2,9,8
2,9,41
2,9,10
2,9,60
2,9,12
2,10,0
2,10,1
2,10,2
2,10,3
2,10,4
2,10,5
2,10,6
2,10,7
2,10,8
2,10,41
2,10,10
2,10,60
2,10,12
2,11,0
2,11,1
2,11,2
2,11,3
2,11,4
2,11,5
2,11,6
2,11,7
2,11,8
2,11,41
2,11,10
2,11,60
2,11,12
2,12,0
2,12,1
2,12,2
2,12,3
2,12,4
2,12,5
2,12,6
2,12,7
2,12,8
2,12,41
2,12,10
2,12,60
2,12,12
2,13,0
2,13,1
2,13,2
2,13,3
2,13,4
2,13,5
2,13,6
2,13,7
2,13,8
2,13,41
2,13,10
2,13,60
2,13,12
2,14,0
2,14,1
2,14,2
2,14,3
2,14,4
2,14,5
2,14,6
2,14,7
2,14,8
2,14,41
2,14,10
2,14,60
2,14,12
2,15,0
2,15,1
2,15,2
2,15,3
2,15,4
2,15,5
2,15,6
2,15,7
2,15,8
2,15,41
2,15,10
2,15,60
2,15,12
2,16,0
2,16,1
2,16,2
2,16,3
2,16,4
2,16,5
2,16,6
2,16,7
2,16,8
2,16,41
2,16,10
2,16,60
2,16,12
2,17,0
2,17,1
2,17,2
2,17,3
2,17,4
2,17,5
2,17,6
2,17,7
2,17,8
2,17,41
2,17,10
2,17,60
2,17,12
2,18,0
2,18,1
2,18,2
2,18,3
2,18,4
2,18,5
2,18,6
2,18,7
2,18,8
2,18,41
2,18,10
2,18,60
2,18,12
2,19,0
2,19,1
2,19,2
2,19,3
2,19,4
2,19,5
2,19,6
2,19,7
2,19,8
2,19,41
2,19,10
2,19,60
2,19,12
2,20,0
2,20,1
2,20,2
2,20,3
2,20,4
2,20,5
2,20,6
2,20,7
2,20,8
2,20,41
2,20,10
2,20,60
2,20,12
2,21,0
2,21,1
2,21,2
2,21,3
2,21,4
2,21,5
2,21,6
2,21,7
2,21,8
2,21,41
2,21,10
2,21,60
2,21,12
2,22,0
2,22,1
2,22,2
2,22,3
2,22,4
2,22,5
2,22,6
2,22,7
2,22,8
2,22,41
2,22,10
2,22,60
2,22,12
2,23,0
2,23,1
2,23,2
2,23,3
2,23,4
2,23,5
2,23,6
2,23,7
2,23,8
2,23,41
2,23,10
2,23,60
2,23,12
2,24,0
2,24,1
2,24,2
2,24,3
2,24,4
2,24,5
2,24,6
2,24,7
2,24,8
2,24,41
2,24,10
2,24,60
2,24,12
2,25,0
2,25,1
2,25,2
2,25,3
2,25,4
2,25,5
2,25,6
2,25,7
2,25,8
2,25,41
2,25,10
2,25,60
2,25,12
2,26,0
2,26,1
2,26,2
2,26,3
2,26,4
2,26,5
2,26,6
2,26,7
2,26,8
2,26,41
2,26,10
2,26,60
2,26,12
2,27,0
2,27,1
2,27,2
2,27,3
2,27,4
2,27,5
2,27,6
2,27,7
2,27,8
2,27,41
2,27,10
2,27,60
2,27,12
2,28,0
2,28,1
2,28,2
2,28,3
2,28,4
2,28,5
2,28,6
2,28,7
2,28,8
2,28,41
2,28,10
2,28,60
2,28,12
2,29,0
2,29,1
2,29,2
2,29,3
2,29,4
2,29,5
2,29,6
2,29,7
2,29,8
2,29,41
2,29,10
2,29,60
2,29,12
2,30,0
2,30,1
2,30,2
2,30,3
2,30,4
2,30,5
2,30,6
2,30,7
2,30,8
2,30,41
2,30,10
2,30,60
2,30,12
2,31,0
2,31,1
2,31,2
2,31,3
2,31,4
2,31,5
2,31,6
2,31,7
2,31,8
2,31,41
2,31,10
2,31,60
2,31,12
4,0,0
4,0,1
4,0,2
4,0,3
4,0,4
4,0,5
4,0,6
4,0,7
4,0,8
4,0,41
4,0,10
4,0,60
4,0,12
